team,team_zh,country_code,group,nationality,player_name,jersey_number,position,date_of_birth,age,height_cm,preferred_foot,market_value_eur_m,club,national_caps,national_goals,goal_rate,fifa_ranking,elo,data_source,source_url,squad_status
Saudi Arabia,沙烏地阿拉伯,KSA,Group H,沙烏地阿拉伯,Mohamed Kanno,23,Midfielder,"September 22, 1994",31,,N/A,,Al-Hilal,76,8,0.105,56.0,1560.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Saudi Arabia,沙烏地阿拉伯,KSA,Group H,沙烏地阿拉伯,Moteb Al-Harbi,24,Defender,"February 20, 2000",26,,N/A,,Al-Hilal,12,0,0.0,56.0,1560.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Saudi Arabia,沙烏地阿拉伯,KSA,Group H,沙烏地阿拉伯,Jehad Thakri,25,Defender,"July 21, 2001",24,,N/A,,Al-Qadsiah,7,0,0.0,56.0,1560.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Saudi Arabia,沙烏地阿拉伯,KSA,Group H,沙烏地阿拉伯,Mohammed Abu Al-Shamat,26,Defender,"August 11, 2002",23,,N/A,,Al-Qadsiah,6,0,0.0,56.0,1560.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,David Raya,1,Goalkeeper,"September 15, 1995",30,,N/A,,Arsenal,12,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Marc Pubill,2,Defender,"June 20, 2003",22,,N/A,,Atlético Madrid,1,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Álex Grimaldo,3,Defender,"September 20, 1995",30,,N/A,,Bayer Leverkusen,13,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Eric García,4,Defender,"January 9, 2001",25,,N/A,,Barcelona,20,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Marcos Llorente,5,Defender,"January 30, 1995",31,,N/A,,Atlético Madrid,23,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Mikel Merino,6,Midfielder,"June 22, 1996",29,,N/A,,Arsenal,42,10,0.238,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Ferran Torres,7,Forward,"February 29, 2000",26,,N/A,,Barcelona,56,24,0.429,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Fabián Ruiz,8,Midfielder,"April 3, 1996",30,,N/A,,Paris Saint-Germain,41,6,0.146,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Gavi,9,Midfielder,"August 5, 2004",21,,N/A,,Barcelona,29,5,0.172,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Dani Olmo,10,Forward,"May 7, 1998",28,,N/A,,Barcelona,49,12,0.245,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Yéremy Pino,11,Forward,"October 20, 2002",23,,N/A,,Crystal Palace,22,4,0.182,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Pedro Porro,12,Defender,"September 13, 1999",26,,N/A,,Tottenham Hotspur,17,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Joan Garcia,13,Goalkeeper,"May 4, 2001",25,,N/A,,Barcelona,2,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Aymeric Laporte,14,Defender,"May 27, 1994",32,,N/A,,Athletic Bilbao,45,2,0.044,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Álex Baena,15,Midfielder,"July 20, 2001",24,,N/A,,Atlético Madrid,16,2,0.125,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Rodri,16,Midfielder,"June 22, 1996",29,,N/A,,Manchester City,61,4,0.066,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Nico Williams,17,Forward,"July 12, 2002",23,,N/A,,Athletic Bilbao,30,6,0.2,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Martín Zubimendi,18,Midfielder,"February 2, 1999",27,,N/A,,Arsenal,25,3,0.12,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Lamine Yamal,19,Forward,"July 13, 2007",18,,N/A,,Barcelona,25,6,0.24,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Pedri,20,Midfielder,"November 25, 2002",23,,N/A,,Barcelona,40,5,0.125,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Mikel Oyarzabal,21,Forward,"April 21, 1997",29,,N/A,,Real Sociedad,52,24,0.462,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Pau Cubarsí,22,Defender,"January 22, 2007",19,,N/A,,Barcelona,11,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Unai Simón,23,Goalkeeper,"June 11, 1997",29,,N/A,,Athletic Bilbao,57,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Marc Cucurella,24,Defender,"July 22, 1998",27,,N/A,,Chelsea,23,1,0.043,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Víctor Muñoz,25,Forward,"July 13, 2003",22,,N/A,,Osasuna,2,1,0.5,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Spain,西班牙,ESP,Group H,西班牙,Borja Iglesias,26,Forward,"January 17, 1993",33,,N/A,,Celta Vigo,7,0,0.0,8.0,1825.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Sergio Rochet,1,Goalkeeper,"March 23, 1993",33,,N/A,,Internacional,35,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,José Giménez,2,Defender,"January 20, 1995",31,,N/A,,Atlético Madrid,99,8,0.081,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Sebastián Cáceres,3,Defender,"August 18, 1999",26,,N/A,,América,24,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Ronald Araújo,4,Defender,"March 7, 1999",27,,N/A,,Barcelona,27,1,0.037,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Manuel Ugarte,5,Midfielder,"April 11, 2001",25,,N/A,,Manchester United,36,1,0.028,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Rodrigo Bentancur,6,Midfielder,"June 25, 1997",28,,N/A,,Tottenham Hotspur,74,3,0.041,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Nicolás de la Cruz,7,Midfielder,"June 1, 1997",29,,N/A,,Flamengo,34,5,0.147,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Federico Valverde,8,Midfielder,"July 22, 1998",27,,N/A,,Real Madrid,73,9,0.123,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Darwin Núñez,9,Forward,"June 24, 1999",26,,N/A,,Al-Hilal,38,13,0.342,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Giorgian de Arrascaeta,10,Midfielder,"June 1, 1994",32,,N/A,,Flamengo,60,13,0.217,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Facundo Pellistri,11,Forward,"December 20, 2001",24,,N/A,,Panathinaikos,39,2,0.051,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Santiago Mele,12,Goalkeeper,"September 6, 1997",28,,N/A,,Monterrey,8,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Guillermo Varela,13,Defender,"March 24, 1993",33,,N/A,,Flamengo,28,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Agustín Canobbio,14,Midfielder,"October 1, 1998",27,,N/A,,Fluminense,15,1,0.067,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Emiliano Martínez,15,Midfielder,"August 17, 1999",26,,N/A,,Palmeiras,10,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Mathías Olivera,16,Defender,"October 31, 1997",28,,N/A,,Napoli,35,2,0.057,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Matías Viña,17,Defender,"November 9, 1997",28,,N/A,,River Plate,43,1,0.023,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Brian Rodríguez,18,Forward,"May 20, 2000",26,,N/A,,América,32,4,0.125,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Rodrigo Aguirre,19,Forward,"October 1, 1994",31,,N/A,,UANL,10,3,0.3,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Maximiliano Araújo,20,Midfielder,"February 15, 2000",26,,N/A,,Sporting CP,28,3,0.107,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Federico Viñas,21,Forward,"June 30, 1998",27,,N/A,,Oviedo,11,2,0.182,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Joaquín Piquerez,22,Midfielder,"August 24, 1998",27,,N/A,,Palmeiras,19,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Fernando Muslera,23,Goalkeeper,"June 16, 1986",39,,N/A,,Estudiantes,134,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Santiago Bueno,24,Defender,"November 9, 1998",27,,N/A,,Wolverhampton Wanderers,8,0,0.0,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Juan Manuel Sanabria,25,Midfielder,"March 29, 2000",26,,N/A,,Real Salt Lake,5,1,0.2,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Uruguay,烏拉圭,URU,Group H,烏拉圭,Rodrigo Zalazar,26,Midfielder,"August 12, 1999",26,,N/A,,Braga,8,2,0.25,14.0,1768.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Brice Samba,1,Goalkeeper,"April 25, 1994",32,,N/A,,Rennes,4,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Malo Gusto,2,Defender,"May 19, 2003",23,,N/A,,Chelsea,10,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Lucas Digne,3,Defender,"July 20, 1993",32,,N/A,,Aston Villa,57,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Dayot Upamecano,4,Defender,"October 27, 1998",27,,N/A,,Bayern Munich,37,2,0.054,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Jules Koundé,5,Defender,"November 12, 1998",27,,N/A,,Barcelona,47,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Manu Koné,6,Midfielder,"May 17, 2001",25,,N/A,,Roma,13,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Ousmane Dembélé,7,Forward,"May 15, 1997",29,,N/A,,Paris Saint-Germain,58,7,0.121,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Aurélien Tchouaméni,8,Midfielder,"January 27, 2000",26,,N/A,,Real Madrid,45,3,0.067,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Marcus Thuram,9,Forward,"August 6, 1997",28,,N/A,,Inter Milan,34,3,0.088,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Kylian Mbappé,10,Forward,"December 20, 1998",27,,N/A,,Real Madrid,97,56,0.577,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Michael Olise,11,Forward,"December 12, 2001",24,,N/A,,Bayern Munich,16,4,0.25,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Bradley Barcola,12,Forward,"September 2, 2002",23,,N/A,,Paris Saint-Germain,19,3,0.158,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,N'Golo Kanté,13,Midfielder,"March 29, 1991",35,,N/A,,Fenerbahçe,68,2,0.029,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Adrien Rabiot,14,Midfielder,"April 3, 1995",31,,N/A,,Milan,58,7,0.121,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Ibrahima Konaté,15,Defender,"May 25, 1999",27,,N/A,,Liverpool,28,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Mike Maignan,16,Goalkeeper,"July 3, 1995",30,,N/A,,Milan,39,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,William Saliba,17,Defender,"March 24, 2001",25,,N/A,,Arsenal,31,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Warren Zaïre-Emery,18,Midfielder,"March 8, 2006",20,,N/A,,Paris Saint-Germain,11,1,0.091,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Théo Hernandez,19,Defender,"October 6, 1997",28,,N/A,,Al-Hilal,43,2,0.047,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Désiré Doué,20,Forward,"June 3, 2005",21,,N/A,,Paris Saint-Germain,6,2,0.333,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Lucas Hernandez,21,Defender,"February 14, 1996",30,,N/A,,Paris Saint-Germain,42,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Jean-Philippe Mateta,22,Forward,"June 28, 1997",28,,N/A,,Crystal Palace,4,2,0.5,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
France,法國,FRA,Group I,法國,Robin Risser,23,Goalkeeper,"December 2, 2004",21,,N/A,,Lens,0,0,0.0,2.0,1885.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
